0.607 1040.0 521826.0 0.0 0.0
0.609 967.0 522010.0 0.0 0.0
0.612 1014.0 521908.0 0.0 0.0
0.614 965.0 522022.0 0.0 0.0
0.617 1052.0 521834.0 0.0 0.0
0.619 1092.0 521732.0 0.0 0.0
0.622 952.0 522038.0 0.0 0.0
0.624 712.0 522550.0 0.0 0.0
0.627 699.0 522552.0 0.0 0.0
0.629 49.0 523904.0 0.0 0.0
0.632 208.0 523530.0 0.0 0.0
0.634 209.0 523604.0 0.0 0.0
0.637 198.0 523716.0 0.0 0.0
0.639 340.0 523404.0 0.0 0.0
0.642 342.0 523396.0 0.0 0.0
0.644 422.0 523202.0 0.0 0.0
0.647 480.0 523042.0 0.0 0.0
0.649 568.0 522854.0 0.0 0.0
0.652 643.0 522698.0 0.0 0.0
0.654 667.0 522632.0 0.0 0.0
0.657 756.0 522406.0 0.0 0.0
0.659 798.0 522328.0 0.0 0.0
0.662 727.0 522482.0 0.0 0.0
0.664 820.0 522246.0 0.0 0.0
0.667 666.0 522554.0 0.0 0.0
0.669 674.0 522566.0 0.0 0.0
0.672 652.0 522580.0 0.0 0.0
0.674 686.0 522468.0 0.0 0.0
0.677 592.0 522644.0 0.0 0.0
0.679 420.0 523058.0 0.0 0.0
0.682 208.0 523640.0 0.0 0.0
0.684 155.0 523770.0 0.0 0.0
0.687 106.0 523938.0 0.0 0.0
0.689 61.0 524070.0 0.0 0.0
0.692 15.0 524156.0 0.0 0.0
0.694 52.0 524040.0 0.0 0.0
0.697 14.0 524156.0 0.0 0.0
0.699 0.0 524226.0 0.0 0.0
0.702 5.0 524186.0 0.0 0.0
0.704 0.0 524256.0 0.0 0.0
0.707 0.0 524256.0 0.0 0.0
0.709 0.0 524256.0 0.0 0.0
0.712 0.0 524288.0 0.0 0.0
0.714 5.0 524262.0 0.0 0.0
0.717 8.0 524220.0 0.0 0.0
0.719 25.0 524186.0 0.0 0.0
0.722 54.0 524088.0 0.0 0.0
0.724 92.0 523892.0 0.0 0.0
0.727 99.0 523954.0 0.0 0.0
0.729 61.0 523958.0 0.0 0.0
0.732 150.0 523764.0 0.0 0.0
0.734 156.0 523782.0 0.0 0.0
0.737 206.0 523640.0 0.0 0.0
0.739 204.0 523632.0 0.0 0.0
0.742 226.0 523552.0 0.0 0.0
0.744 261.0 523454.0 0.0 0.0
0.747 171.0 523642.0 0.0 0.0
0.749 259.0 523408.0 0.0 0.0
0.752 165.0 523708.0 0.0 0.0
0.754 74.0 523980.0 0.0 0.0
0.757 149.0 523756.0 0.0 0.0
0.759 172.0 523696.0 0.0 0.0
0.762 168.0 523696.0 0.0 0.0
0.764 163.0 523746.0 0.0 0.0
0.767 124.0 523840.0 0.0 0.0
0.769 50.0 524000.0 0.0 0.0
0.772 72.0 523876.0 0.0 0.0
0.774 19.0 524158.0 0.0 0.0
0.777 10.0 524176.0 0.0 0.0
0.779 0.0 524122.0 0.0 0.0
0.782 5.0 524246.0 0.0 0.0
0.784 0.0 524256.0 0.0 0.0
0.787 34.0 524132.0 0.0 0.0
0.789 54.0 524092.0 0.0 0.0
0.792 72.0 524052.0 0.0 0.0
0.794 33.0 524114.0 0.0 0.0
0.797 46.0 524066.0 0.0 0.0
0.799 33.0 524078.0 0.0 0.0
0.802 0.0 524256.0 0.0 0.0
0.805 0.0 524288.0 0.0 0.0
0.807 0.0 524272.0 0.0 0.0
0.810 0.0 524246.0 0.0 0.0
0.812 24.0 524160.0 0.0 0.0
0.815 23.0 524178.0 0.0 0.0
0.817 26.0 524152.0 0.0 0.0
0.820 46.0 524044.0 0.0 0.0
0.822 264.0 523428.0 0.0 0.0
0.825 491.0 522806.0 0.0 0.0
0.827 724.0 522216.0 0.0 0.0
0.830 1201.0 520986.0 0.0 0.0
0.832 1144.0 520924.0 0.0 0.0
0.835 1726.0 519620.0 0.0 0.0
0.837 2163.0 518554.0 0.0 0.0
0.840 1976.0 518876.0 0.0 0.0
0.842 2304.0 517986.0 0.0 0.0
0.845 298.0 522284.0 0.0 0.0
0.847 2027.0 518716.0 0.0 0.0
0.850 1479.0 519668.0 0.0 0.0
0.852 1007.0 520468.0 0.0 0.0
0.855 1873.0 518756.0 0.0 0.0
0.857 1172.0 520204.0 0.0 0.0
0.860 1144.0 520194.0 0.0 0.0
0.862 1858.0 518756.0 0.0 0.0
0.865 1248.0 520054.0 0.0 0.0
0.867 1285.0 520116.0 0.0 0.0
0.870 1350.0 520024.0 0.0 0.0
0.872 1136.0 520478.0 0.0 0.0
0.875 1597.0 519476.0 0.0 0.0
0.877 1439.0 519980.0 0.0 0.0
0.880 1403.0 519920.0 0.0 0.0
0.882 1089.0 520476.0 0.0 0.0
0.885 790.0 521624.0 0.0 0.0
0.887 1039.0 520926.0 0.0 0.0
0.890 1030.0 520832.0 0.0 0.0
0.892 1028.0 520896.0 0.0 0.0
0.895 900.0 520980.0 0.0 0.0
0.897 939.0 520924.0 0.0 0.0
0.900 747.0 521738.0 0.0 0.0
0.902 970.0 521132.0 0.0 0.0
0.905 956.0 521304.0 0.0 0.0
0.907 944.0 521292.0 0.0 0.0
0.910 702.0 521942.0 0.0 0.0
0.912 489.0 522556.0 0.0 0.0
0.915 18.0 523966.0 0.0 0.0
0.917 55.0 523972.0 0.0 0.0
0.920 141.0 523684.0 0.0 0.0
0.922 204.0 523382.0 0.0 0.0
0.925 274.0 523272.0 0.0 0.0
0.927 435.0 522754.0 0.0 0.0
0.930 534.0 522496.0 0.0 0.0
0.932 526.0 522518.0 0.0 0.0
